Department,Department ID,Display Name,Functional Division,Functional Division ID,Group Division,Group Division ID,Job Code,Job Profile,Management Level,Manager,Position Description Long,Position Number,Username,Role division
Department9,DepartmentID9,Alex1402,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1335,User1296,RoleDivision5
Department9,DepartmentID9,Alex1394,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1328,User1297,RoleDivision8
Department9,DepartmentID9,Alex1381,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID16,JobDescription16,SeniorLevel4,Manager16,PositionDescription35,PositionNumber1316,User1298,RoleDivision5
Department9,DepartmentID9,Alex1267,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1265,User1299,RoleDivision8
Department9,DepartmentID9,Alex1386,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1320,User1300,RoleDivision5
Department9,DepartmentID9,Alex1348,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1295,User1302,RoleDivision5
Department9,DepartmentID9,Alex1353,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1300,User1303,RoleDivision5
Department9,DepartmentID9,Alex1272,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1270,User1304,RoleDivision5
Department9,DepartmentID9,Alex1396,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1330,User1305,RoleDivision8
Department9,DepartmentID9,Alex1395,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1329,User1306,RoleDivision8
Department9,DepartmentID9,Alex1376,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID16,JobDescription16,SeniorLevel4,Manager16,PositionDescription35,PositionNumber1311,User1307,RoleDivision5
Department9,DepartmentID9,Alex1405,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID16,JobDescription16,SeniorLevel4,Manager16,PositionDescription35,PositionNumber1338,User1310,RoleDivision5
Department9,DepartmentID9,Alex1387,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1321,User1311,RoleDivision5
Department9,DepartmentID9,Alex1392,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1326,User1312,RoleDivision8
Department9,DepartmentID9,Alex1270,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1268,User1313,RoleDivision8
Department9,DepartmentID9,Alex1397,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1331,User1314,RoleDivision7
Department9,DepartmentID9,Alex1261,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1259,User1315,RoleDivision7
Department9,DepartmentID9,Alex1266,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1264,User1316,RoleDivision8
Department9,DepartmentID9,Alex1393,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1327,User1318,RoleDivision8
Department9,DepartmentID9,Alex1378,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID16,JobDescription16,SeniorLevel4,Manager16,PositionDescription35,PositionNumber1313,User1319,RoleDivision5
Department9,DepartmentID9,Alex1352,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1299,User1320,RoleDivision5
Department9,DepartmentID9,Alex1349,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID20,JobDescription20,SeniorLevel4,Manager16,PositionDescription45,PositionNumber1296,User1322,RoleDivision5
Department9,DepartmentID9,Alex1372,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID16,JobDescription16,SeniorLevel4,Manager16,PositionDescription35,PositionNumber1307,User1323,RoleDivision5
Department9,DepartmentID9,Alex1404,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1337,User1324,RoleDivision8
Department9,DepartmentID9,Alex1343,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1290,User1325,RoleDivision5
Department9,DepartmentID9,Alex1351,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager16,PositionDescription46,PositionNumber1298,User1326,RoleDivision5
Department9,DepartmentID9,Alex1311,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID20,JobDescription20,SeniorLevel4,Manager16,PositionDescription42,PositionNumber1280,User1327,RoleDivision7
Department9,DepartmentID9,Alex1400,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1333,User1328,RoleDivision5
Department9,DepartmentID9,Alex1264,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1262,User1329,RoleDivision8
Department9,DepartmentID9,Alex1358,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID22,JobDescription22,SeniorLevel2,Manager16,PositionDescription47,PositionNumber1304,User1330,RoleDivision5
Department9,DepartmentID9,Alex1401,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1334,User1331,RoleDivision5
Department9,DepartmentID9,Alex1344,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1291,User1332,RoleDivision5
Department9,DepartmentID9,Alex1292,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1277,User1333,RoleDivision5
Department9,DepartmentID9,Alex1346,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1293,User1334,RoleDivision7
Department9,DepartmentID9,Alex1380,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID16,JobDescription16,SeniorLevel4,Manager16,PositionDescription35,PositionNumber1315,User1335,RoleDivision5
Department9,DepartmentID9,Alex1262,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1260,User1336,RoleDivision8
Department9,DepartmentID9,Alex1271,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID18,JobDescription18,SeniorLevel4,Manager16,PositionDescription37,PositionNumber1269,User1337,RoleDivision8
Department9,DepartmentID9,Alex1332,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1287,User1338,RoleDivision5
Department9,DepartmentID9,Alex1345,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID19,JobDescription19,SeniorLevel4,Manager16,PositionDescription40,PositionNumber1292,User1339,RoleDivision7
Department9,DepartmentID9,Alex1306,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1340,RoleDivision6
Department9,DepartmentID9,Alex1364,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription38,PositionNumber1271,User1342,RoleDivision6
Department9,DepartmentID9,Alex1365,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription38,PositionNumber1271,User1343,RoleDivision6
Department9,DepartmentID9,Alex1367,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription38,PositionNumber1271,User1344,RoleDivision6
Department9,DepartmentID9,Alex1300,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1345,RoleDivision6
Department9,DepartmentID9,Alex1338,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1346,RoleDivision6
Department9,DepartmentID9,Alex1307,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1347,RoleDivision6
Department9,DepartmentID9,Alex1319,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription43,PositionNumber1283,User1348,RoleDivision6
Department9,DepartmentID9,Alex1373,FunctionalGroup1,FunctionalGroupID2,GroupDivision2,GroupDivisionID3,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription38,PositionNumber1308,User1349,RoleDivision6
Department9,DepartmentID9,Alex1324,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1350,RoleDivision6
Department9,DepartmentID9,Alex1333,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1351,RoleDivision6
Department9,DepartmentID9,Alex1291,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1352,RoleDivision6
Department9,DepartmentID9,Alex1327,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1353,RoleDivision6
Department9,DepartmentID9,Alex1313,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1354,RoleDivision6
Department9,DepartmentID9,Alex1301,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1355,RoleDivision6
Department9,DepartmentID9,Alex1280,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1356,RoleDivision6
Department9,DepartmentID9,Alex1398,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription36,PositionNumber1272,User1357,RoleDivision6
Department9,DepartmentID9,Alex1274,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription38,PositionNumber1271,User1358,RoleDivision6
Department9,DepartmentID9,Alex1312,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1359,RoleDivision6
Department9,DepartmentID9,Alex1328,FunctionalGroup1,FunctionalGroupID2,GroupDivision2,GroupDivisionID3,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1360,RoleDivision6
Department9,DepartmentID9,Alex1287,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription38,PositionNumber1271,User1361,RoleDivision6
Department9,DepartmentID9,Alex1299,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1362,RoleDivision6
Department9,DepartmentID9,Alex1278,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1363,RoleDivision6
Department9,DepartmentID9,Alex1336,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1364,RoleDivision6
Department9,DepartmentID9,Alex1294,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1365,RoleDivision6
Department9,DepartmentID9,Alex1283,FunctionalGroup1,FunctionalGroupID2,GroupDivision2,GroupDivisionID3,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1275,User1366,RoleDivision6
Department9,DepartmentID9,Alex1286,FunctionalGroup1,FunctionalGroupID2,GroupDivision2,GroupDivisionID3,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1276,User1367,RoleDivision6
Department9,DepartmentID9,Alex1281,FunctionalGroup1,FunctionalGroupID1,GroupDivision2,GroupDivisionID2,JobID19,JobDescription19,SeniorLevel4,Manager18,PositionDescription40,PositionNumber1274,User1368,RoleDivision6
Department9,DepartmentID9,Alex1316,FunctionalGroup1,FunctionalGroupID1,GroupDivision2,GroupDivisionID2,JobID19,JobDescription19,SeniorLevel4,Manager18,PositionDescription40,PositionNumber1281,User1369,RoleDivision6
Department9,DepartmentID9,Alex1329,FunctionalGroup1,FunctionalGroupID2,GroupDivision2,GroupDivisionID3,JobID17,JobDescription17,SeniorLevel7,Manager19,PositionDescription40,PositionNumber1285,User1370,RoleDivision6
Department9,DepartmentID9,Alex1360,FunctionalGroup1,FunctionalGroupID1,GroupDivision2,GroupDivisionID2,JobID19,JobDescription19,SeniorLevel4,Manager18,PositionDescription40,PositionNumber1305,User1371,RoleDivision6
Department9,DepartmentID9,Alex1310,FunctionalGroup1,FunctionalGroupID2,GroupDivision2,GroupDivisionID3,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription39,PositionNumber1273,User1372,RoleDivision6
Department9,DepartmentID9,Alex1275,FunctionalGroup1,FunctionalGroupID2,GroupDivision1,GroupDivisionID1,JobID17,JobDescription17,SeniorLevel7,Manager17,PositionDescription38,PositionNumber1271,User1373,RoleDivision6
Department10,DepartmentID10,Alex1647,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1581,User1374,RoleDivision9
Department10,DepartmentID10,Alex1429,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1363,User1375,RoleDivision9
Department10,DepartmentID10,Alex1718,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1652,User1376,RoleDivision9
Department10,DepartmentID10,Alex1650,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1584,User1377,RoleDivision9
Department10,DepartmentID10,Alex1436,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1370,User1378,RoleDivision9
Department10,DepartmentID10,Alex1661,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1595,User1379,RoleDivision9
Department10,DepartmentID10,Alex1714,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1648,User1380,RoleDivision9
Department10,DepartmentID10,Alex1639,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1573,User1381,RoleDivision9
Department10,DepartmentID10,Alex1741,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1675,User1382,RoleDivision9
Department10,DepartmentID10,Alex1421,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1355,User1383,RoleDivision9
Department10,DepartmentID10,Alex1440,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1374,User1384,RoleDivision9
Department10,DepartmentID10,Alex1566,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID26,JobDescription26,SeniorLevel4,Manager16,PositionDescription51,PositionNumber1500,User1385,RoleDivision9
Department10,DepartmentID10,Alex1704,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1638,User1386,RoleDivision9
Department10,DepartmentID10,Alex1532,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID26,JobDescription26,SeniorLevel4,Manager16,PositionDescription51,PositionNumber1466,User1387,RoleDivision9
Department10,DepartmentID10,Alex1537,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID27,JobDescription27,SeniorLevel4,Manager16,PositionDescription56,PositionNumber1471,User1388,RoleDivision9
